Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Dimensions,Manufacturer
https://amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1692657281&sprefix=ba%2Caps%2C283&sr=8-95,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,"₹1,399",4.1 out of 5 stars,501 ratings,"   PREMIUM LEATHER: We present you a Messenger bag made from Premium Grade 100% Vegan Leather. This vegan leather comes in dual tone Brown shade tone with grain pattern that is rich in taste and is perfect for men with Class.    PERFECT FIT: This bag is suitable for upto 15.6 inch laptop. You get to store the laptop inside a separate 10mm Thick Padded Laptop Compartment so that you laptop stays safe from sudden shock.    SPACIOUS: With 2 Large Main Compartments, 3 Medium Compartments, Inner Accessories pocket, you get plenty of space to store your day to day office things likes Laptop, books, few clothes, bottle, documents and other small essentials. Moreover, the bag is  Expandable upto additional 30% with its bottom chain giving you more space in the hour of need.    TOP NOTCH CRAFTSMANSHIP: At Trajectory, we train every artisan to a degree of perfection so that you get a bag with fine stitching standards. Moreover, We use Best in Class Antique Style Hardware for providing Classic look and durability to the bag.    QUALITY GUARANTEED: While amazon gives 10 days return policy, we at Trajectory give 30 days return in case of any manufacturing defect. Along with that, we provide 2 years warranty against manufacturing defect. Our Customer support team is happy to serve you, call us.    
",B09RK6NCGC,43 x 33 x 6 cm; 1.38 Kilograms,Trajectory Marketing LLP
https://amazon.in/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1692657281&sprefix=ba%2Caps%2C283&sr=8-96,F Gear Luxur Brown 25 liter Laptop Backpack (2404),₹903,4.4 out of 5 stars,"17,083 ratings","   Capacity: 25 liters, Weight: 800 grams, Dimensions: 31 x 18 x 44 cm (L x W x H)    
",Uber Fashion Merchandise Pvt. Ltd.,No,15 September 2015
https://amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1692657281&sprefix=ba%2Caps%2C283&sr=8-97,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,₹339,3.8 out of 5 stars,"2,544 ratings","   Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester<br>    Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.<br>    Utility: Office, College, School, Camping, Weekend trip, Day trip<br>    Accessories shown in the picture are not part of the bag.<br>    Closure Type: Zipper; Strap Type: Adjustable; Age Range Description: Kid; Warranty Description: No Warranty; Style Name: Daypack Backpacks; Color Name: Blu-Wht; Water Resistance Level: Water Resistant<br>    
",Rushi Enterprise,No,28 August 2018
https://amazon.in/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1692657281&sprefix=ba%2Caps%2C283&sr=8-98,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),₹895,4.2 out of 5 stars,223 ratings,"   2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer.    One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides.    Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps.    World’s best Japanese brand YKK zippers and sliders.    Comes with the F Gear promise of quality and durability.    
",B097K6KD7W,10 x 10 x 10 cm; 610 Grams,Uber Fashion Merchandise Pvt Ltd
https://amazon.in/ADISA-Womens-Girls-Party-Crossbody/dp/B0B2WBJ2H8/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1692657281&sprefix=ba%2Caps%2C283&sr=8-99,ADISA Women's Girls Party Sling Bag Crossbody,₹394,3.9 out of 5 stars,613 ratings,"   Outer Material: PU / Synthetic Leather    Closure: Magnetic    Pockets: 1, Compartments: 1    Height Adjustable Sling belt    Dimensions: LxWxH - 7.25 x 2.1 x 6 inches    
",B0B2WBJ2H8,18.42 x 5.33 x 15.24 cm; 375 Grams,ADISA
https://amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1692657281&sprefix=ba%2Caps%2C283&sr=8-100,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹479,3.9 out of 5 stars,"10,361 ratings","   The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps, This makes this product a suitable alternative to bulky and unsightly backpacks, The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease    Utility - Black color backpack for men for stylish office use as well as for trendy college and school students. Huge compartment size that can fit up to a 15.6 inch laptop with ease, Multiple pockets for other accessories and water bottle. Padded Handle provided on top of the bag as well as padded shoulder straps provided to ensure comfort and ease while carrying this backpack.    Make - Made of extremely light weight fabric but do not let that fool you as it is one of the most durable fabrics and can easily take all the weight you stuff inside this bag comfortably.    Capacity: 25 liters; Weight: 440 grams; Dimensions: 30 cms x 19 cms x 42 cms (LxWxH)    Warranty: 10 Days No Questions asked Return Policy. 1 Year Manufacturer Warranty Against Manufacturing Defects.    
",B07MXM5M99,30 x 20 x 42 cm; 400 Grams,Fur Jaden
https://amazon.in/sspa/click?ie=UTF8&spc=MTo3Mjg5NDMwNzExMzI0NTk3OjE2OTI2NTcyODE6c3BfYnRmOjIwMTA1NDUxODUxNTk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692657281%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,800",4.4 out of 5 stars,89 ratings,"   Care Instructions: Wipe with Damp Cloth    Handcrafted with care and made up of premium quality robust material    Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side    Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket    GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty    
",B0BR1D4SL1,13.5 x 31 x 44 cm; 497 Grams,Acefour Accessories Pvt. Ltd.
https://amazon.in/sspa/click?ie=UTF8&spc=MTo3Mjg5NDMwNzExMzI0NTk3OjE2OTI2NTcyODE6c3BfYnRmOjIwMTY2ODA2ODMyODk4OjowOjo&url=%2FVeneer-Synthetic-Shoulder-Business-Backpack%2Fdp%2FB0C594SZQ7%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692657281%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Veneer Synthetic Leather 30 Litre Casual 15.6 Inch Laptop Shoulder Business Travel Backpack for Unisex,"₹1,774",,,"   Care Instructions: Wipe with Dry Cloth    High Quality: The synthetic leather laptop backpack for women and men is made of high-quality vegan leather material with superb craftsmanship and the clean design makes this backpack even more stylish.    Dimension: 13""L x 6""W x 18""H inch / Weight: 900 Gram..This unisex leather laptop backpack is comfortable, durable, and has enough storage space for all your daily use.Lightweight shoulder straps and back for comfortable wear, even during extended periods of use in college or office.    Roomy Capacity: This laptop backpack features multiple compartments. Including 2 main pocket, 1 computer laptop compartment and 1 cell phone pockets, 1 zippered pocket, 2 pen slots,1 trolley strap , types of pockets keep your belongings more organized.    Multipurpose: With the stylish and classic looking, this laptop backpack can suitable for school and college students for classes as well as a work backpack for business people. It is a great gift for your friend, wife, or colleague    After-Sale Service: We are committed to providing each customer with the highest standard of customer service and top quality goods, if you are not satisfied with our product or service for any reason, please feel free to contact us by email.    
",B0C594SZQ7,15.24 x 33.02 x 45.72 cm; 900 Grams,THE HUTCH ENTERPRISES
https://amazon.in/sspa/click?ie=UTF8&spc=MTo4ODUwNjYyNjMzNzIyNTk3OjE2OTI2NTczODc6c3BfYXRmX25leHQ6MjAxNjgzNDUyNjQ4OTg6OjA6Og&url=%2FOUTBACK-Alabama-Leather-Backpack-Laptop%2Fdp%2FB0BR79T7HT%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692657387%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"OUTBACK Alabama Leather Backpack - Upto 16"" Laptop Bag","₹11,499",,,"   Care Instructions: Wipe with Dry Cloth    Convenient outside zipper pocket for easy access to everyday essentials like phone, wallet, and passport    Internal zipper pocket for securing valuables such as a cheque book    Slip pocket and two pen/card slots for additional organization    Separate laptop compartment fits devices up to 16"" MacBook Pro    Adjustable, padded shoulder pads provide comfort for extended use and 1 Spacious main compartment.    
",B0BR79T7HT,10.01 x 32.99 x 43 cm,OUTBACK
https://amazon.in/sspa/click?ie=UTF8&spc=MTo4ODUwNjYyNjMzNzIyNTk3OjE2OTI2NTczODc6c3BfYXRmX25leHQ6MzAwMDE2NjE4MTk2NzMyOjowOjo&url=%2FZEBRONICS-Compartment-Backpacks-15-6-inch-Polyester%2Fdp%2FB0C6QNNPMM%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692657387%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"ZEBRONICS Camp1, 14 Liters, 1 Compartment Laptop Backpacks Fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Grey)",₹528,3.0 out of 5 stars,6 ratings,"   The zebronics Camp 1 comes with 1 compartments,utility pocket and with padded straps for easy to carry.    It has capacious multi utility front pocket that is constructed to keep your essentials for quick access.    The main compartment can easily accommodate a days clothing,books,wallet and perfume and gets you going without any hassle of space    Water-resistant, good quality zipper, Light Weight    It has a Padded Adjustable Shoulder Straps and a trolley support strap for maximum comfort and to make your travel journey happier.    
› See more product details ",,,
https://amazon.in/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1692657387&sprefix=ba%2Caps%2C283&sr=8-99,Gear Classic 20L Small Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Tan-Black,₹969,4.4 out of 5 stars,"2,514 ratings","   Care Instructions: Hand Wash Only    Outer material: synthetic, color: tan; Waterproof    Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)    Number of compartments: 2    Laptop compatibility: yes, laptop size: 16strap type: adjustable    Age Range Description: Adult; Special Features: Back Padding; Pocket Description: Utility Pocket; Closure Type: Zipper    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,2 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .    
",B07G4CYC74,48 x 32 x 14 cm; 558 Grams,Gear Merchandise PVT LTD
https://amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1692657387&sprefix=ba%2Caps%2C283&sr=8-100,Tommy Hilfiger Joshua Laptop Backpack,"₹2,559",4.1 out of 5 stars,573 ratings,"   Care Instructions: Hand Wash Only    Outer Material: Polyester, Color: Black;Water resistant<br>    Capacity: 21 liters; Dimensions: 32 cms x 14 cms x 46 cms (LxWxH)<br>    Number of compartments: 3; Laptop Compatibility: Yes, Laptop Size: 15 inches<br>    Warranty type: Manufacturer; 1 year<br>    Closure Type: Zipper; Age Range Description: Adult<br>    
",B07N8GRWTZ,35.56 x 81.28 x 116.84 cm; 400 Grams,Iff Overseas Pvt Ltd
https://amazon.in/Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1692657387&sprefix=ba%2Caps%2C283&sr=8-101,"Lenovo 15.6"" Professional Backpack, Made in India, Water-resistant,Uncompromised storage, Travel friendly:Fleece-lined PC compartment,Vented,Padded BackPanel & Adjustable shoulder straps,Luggage strap","₹1,337",4.2 out of 5 stars,991 ratings,"   Style meets Function: Designed for 15.6” Lenovo laptops, the backpack walks the line between function and form. It utilizes durable materials, and robust features set to cater to its audience's every need. Ideal for professionals looking for a stylish and versatile backpack for a variety of occasions    Sturdy & Durable: Fleece-lined laptop compartment that fights dust and damage. Water-resistant, joint material design and tough coated base help withstand daily wear and tear    Travel friendly backpack with Uncompromising storage space for devices and essentials: The backpack comes with a ventilated and well-padded back panel for extra breathability. Adjustable shoulder straps offer the perfect fit. Spacious main compartment and Stretchy polyester side pockets offer quick access to your essentials    Styled in classic dark blue and dark grey, the colors accentuate the sturdy materials the bag is constructed of    
",B08R7S55H4,32 x 12.5 x 43.5 cm; 640 Grams,Lenovo
https://amazon.in/Nivia-Pulse-Junior-Bag-Aqua-Green/dp/B08D7QNYZX/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1692657387&sprefix=ba%2Caps%2C283&sr=8-102,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Aqua/Green)",₹294,3.7 out of 5 stars,250 ratings,"   Tough, 600D abrasion-resistant fabric for high durability Optimum quality of accessories and zipper for smoother functioning and high durability Designed for all types of occasions: sports, daily use, cycling, travel, adventure, etc Comes in attractive color combination and premium quality of material.    
",,,
https://amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1692657387&sprefix=ba%2Caps%2C283&sr=8-103,Gear Vintage2 28L Medium Size Faux Leather Water Resistant Anti Theft Unisex Laptop Backpack- Brown,₹979,4.4 out of 5 stars,"4,387 ratings","   Care Instructions: Hand Wash Only    Capacity: 28 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)    Concealed quick access Pockets on back panel; Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve    3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric, Embedded Organizer, USB and Headphone cable slot    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot    Special Features: Back Padding; Closure Type: Zipper; Pocket Description: Utility Pocket; Age Range Description: Adult; Water Resistance Level: Waterproof    Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .    
",B07G4D13L7,48 x 33 x 18 cm; 600 Grams,Gear Merchandise PVT LTD
